x@CMN_123.fofxy_3;x@CMN_456.fofxy_3;x@CMN_789.fofxy_3;x@M1_CC.fofxy_3;x@M2_CC.fofxy_3;x@M3_CC.fofxy_3;x@M4_CC.fofxy_3;x@M5_CC.fofxy_3;x@M6_CC.fofxy_3;x@M7_CC.fofxy_3;x@M8_CC.fofxy_3;x@M9_CC.fofxy_3;temp@M1_TOP.dynamic_pn_chamber_th_2;temp@M1_P2.dynamic_pn_chamber_th_2;temp@M1_P3.dynamic_pn_chamber_th_2;temp@M1_P4.dynamic_pn_chamber_th_2;temp@M1_P5.dynamic_pn_chamber_th_2;temp@M1_P6.dynamic_pn_chamber_th_2;temp@M1_P7.dynamic_pn_chamber_th_2;temp@M1_BOTTOM.dynamic_pn_chamber_th_1;temp@M2_TOP.dynamic_pn_chamber_th_2;temp@M2_P2.dynamic_pn_chamber_th_2;temp@M2_P3.dynamic_pn_chamber_th_2;temp@M2_P4.dynamic_pn_chamber_th_2;temp@M2_P5.dynamic_pn_chamber_th_2;temp@M2_P6.dynamic_pn_chamber_th_2;temp@M2_P7.dynamic_pn_chamber_th_2;temp@M2_BOTTOM.dynamic_pn_chamber_th_5;temp@M3_TOP.dynamic_pn_chamber_th_2;temp@M3_P2.dynamic_pn_chamber_th_2;temp@M3_P3.dynamic_pn_chamber_th_2;temp@M3_P4.dynamic_pn_chamber_th_2;temp@M3_P5.dynamic_pn_chamber_th_2;temp@M3_P6.dynamic_pn_chamber_th_2;temp@M3_P7.dynamic_pn_chamber_th_2;temp@M3_BOTTOM.dynamic_pn_chamber_th_1;temp@M4_TOP.dynamic_pn_chamber_th_2;temp@M4_P2.dynamic_pn_chamber_th_2;temp@M4_P3.dynamic_pn_chamber_th_2;temp@M4_P4.dynamic_pn_chamber_th_2;temp@M4_P5.dynamic_pn_chamber_th_2;temp@M4_P6.dynamic_pn_chamber_th_2;temp@M4_P7.dynamic_pn_chamber_th_2;temp@M4_BOTTOM.dynamic_pn_chamber_th_5;temp@M5_TOP.dynamic_pn_chamber_th_2;temp@M5_P2.dynamic_pn_chamber_th_2;temp@M5_P3.dynamic_pn_chamber_th_2;temp@M5_P4.dynamic_pn_chamber_th_2;temp@M5_P5.dynamic_pn_chamber_th_2;temp@M5_P6.dynamic_pn_chamber_th_2;temp@M5_P7.dynamic_pn_chamber_th_2;temp@M5_BOTTOM.dynamic_pn_chamber_th_1;temp@M6_TOP.dynamic_pn_chamber_th_2;temp@M6_P2.dynamic_pn_chamber_th_2;temp@M6_P3.dynamic_pn_chamber_th_2;temp@M6_P4.dynamic_pn_chamber_th_2;temp@M6_P5.dynamic_pn_chamber_th_2;temp@M6_P6.dynamic_pn_chamber_th_2;temp@M6_P7.dynamic_pn_chamber_th_2;temp@M6_BOTTOM.dynamic_pn_chamber_th_5;temp@M7_TOP.dynamic_pn_chamber_th_2;temp@M7_P2.dynamic_pn_chamber_th_2;temp@M7_P3.dynamic_pn_chamber_th_2;temp@M7_P4.dynamic_pn_chamber_th_2;temp@M7_P5.dynamic_pn_chamber_th_2;temp@M7_P6.dynamic_pn_chamber_th_2;temp@M7_P7.dynamic_pn_chamber_th_2;temp@M7_BOTTOM.dynamic_pn_chamber_th_1;temp@M8_TOP.dynamic_pn_chamber_th_2;temp@M8_P2.dynamic_pn_chamber_th_2;temp@M8_P3.dynamic_pn_chamber_th_2;temp@M8_P4.dynamic_pn_chamber_th_2;temp@M8_P5.dynamic_pn_chamber_th_2;temp@M8_P6.dynamic_pn_chamber_th_2;temp@M8_P7.dynamic_pn_chamber_th_2;temp@M8_BOTTOM.dynamic_pn_chamber_th_1;temp@M0_TOP.dynamic_pn_chamber_th;temp@M0_P2.dynamic_pn_chamber_th;temp@M0_P3.dynamic_pn_chamber_th;temp@M0_P4.dynamic_pn_chamber_th;temp@M0_P5.dynamic_pn_chamber_th;temp@M0_P6.dynamic_pn_chamber_th;temp@M0_P7.dynamic_pn_chamber_th;temp@M0_BOTTOM.dynamic_pn_chamber_th;temp@M9_TOP.dynamic_pn_chamber_th_2;temp@M9_P2.dynamic_pn_chamber_th_2;temp@M9_P3.dynamic_pn_chamber_th_2;temp@M9_P4.dynamic_pn_chamber_th_2;temp@M9_P5.dynamic_pn_chamber_th_2;temp@M9_P6.dynamic_pn_chamber_th_2;temp@M9_P7.dynamic_pn_chamber_th_2;temp@M9_BOTTOM.dynamic_pn_chamber_th_1
0,96;0,54;0,535;0,284;0,337;0,189;0,02;0,235;0,226;0,326;0,251;0,079;309,3906802;308,8032768;309,2007136;309,3056655;309,1420195;308,5612822;307,1397244;303,1886314;322,8498977;321,8944582;322,3193167;322,4370766;322,2694854;321,6990147;320,6131009;322,1958789;336,4098936;335,2914225;335,6819885;335,7934979;335,6542003;335,2412095;334,6611658;329,0474292;325,9321234;326,1956364;325,893437;325,6982478;325,034694;324,4868243;324,0336421;318,5064652;359,5707892;359,5549161;359,3409338;359,2126596;359,1733108;359,2567718;359,0236068;354,5894841;418,0017865;416,9102987;417,0751266;417,0901312;417,1213271;417,1620555;416,4578139;406,7453118;427,5669953;423,4433499;424,7500264;425,3180435;424,9489837;423,7006948;421,3425127;405,3619123;346,227511;344,1863395;345,7136598;345,9323583;345,5940312;344,4336884;341,0201467;338,2459924;315,8862784;313,2504304;316,1990864;315,6287762;314,4295435;312,8833852;311,7863478;311,0918172;312,1684754;312,0443706;312,3734225;312,1567397;311,8346197;311,3181736;310,2087523;306,4470262
0,237;0,379;0,054;0,587;0,673;0,739;0,647;0,51;0,462;0,266;0,436;0,332;349,2773636;348,575716;349,2443805;349,1895131;348,5264002;346,7999805;342,4056715;330,4756205;383,5891704;381,7423009;382,1914421;382,2023173;381,7397579;380,5695751;378,1873002;377,3396585;475,5520295;469,0839441;470,027845;470,1645537;469,4667457;467,8031963;465,5637735;441,2800742;443,1506701;441,7583547;441,9215956;442,0678141;441,9110358;441,7739184;440,1707405;419,7872267;435,311043;434,3436241;434,3072594;434,2895409;434,2810776;434,3174801;433,3063922;420,6858621;521,508908;518,7505912;519,0629065;519,2795944;519,3759539;519,4655371;517,2641017;496,7797152;497,8993222;495,4341784;495,8432702;495,9919069;495,8462208;495,3035335;492,508455;469,7221837;449,822416;448,3858116;449,5927556;449,7886481;449,3337449;447,5756015;441,1660136;426,8884007;386,9317164;391,034911;393,5215917;392,0770002;389,1534321;384,7868278;380,4711163;353,169706;382,6217194;383,4209441;383,8346466;383,4555882;382,4769686;380,5289858;375,401263;359,0790699
0,554;0,895;0,866;0,981;0,769;0,628;0,456;0,401;0,369;0,625;0,755;0,511;359,0226308;356,7522876;358,0546534;358,3063601;357,4729628;355,1210272;349,6135156;334,0203127;384,4789678;382,2283858;382,98813;383,1253598;382,6588594;381,3474728;378,6948209;378,7102381;444,396446;439,3267531;440,4000833;440,6031004;440,0459036;438,5647643;436,5891298;416,0124645;412,3431112;411,9038989;411,9081781;411,9810245;411,7798534;411,5448753;410,2349511;393,2690231;410,6491194;410,2679191;410,0197589;409,9082921;409,8797673;409,9963272;409,3504876;400,0590656;539,0937821;537,3290612;537,0903636;536,7647225;536,9319666;537,3832873;534,9552669;508,0540173;609,4303145;601,5457504;603,1264742;603,7645768;603,2700727;601,5155142;595,6841554;554,5688028;481,5742323;476,5765273;479,8970634;480,3368854;479,4693913;476,4685955;466,868395;450,8529007;395,5713493;392,7803857;400,838971;399,005821;395,0999442;389,4093393;383,8255875;362,8822179;391,2773542;391,0486662;392,1818714;391,5371476;390,0341725;387,43848;381,6786167;362,7684823
0,775;0,771;0,601;0,323;0,295;0,428;0,54;0,346;0,58;0,51;0,342;0,33;313,7156237;313,1750732;313,6297221;313,7400333;313,5252497;312,82766;311,0537337;306,1361981;326,0275571;325,281518;325,626006;325,7093904;325,5435564;325,0361575;324,0006077;324,6834612;377,2396687;373,855802;374,6907957;374,8999577;374,4682607;373,3482435;372,1957606;360,6020677;384,661226;382,8313349;383,2579533;383,3931919;383,1594098;382,7903623;382,5205399;375,4812276;396,6829024;396,5264027;396,0871634;395,8705203;395,8214337;396,0375554;395,7046358;388,7145726;554,2304771;550,3538536;550,8657962;551,145298;551,2748322;551,3898034;548,8922287;526,2637387;540,461242;533,3859468;534,886424;535,5702525;535,022003;533,2586516;529,1904124;497,861469;403,3437737;400,7440416;402,8464684;403,0482676;402,5377447;400,8794028;395,6584261;387,7944027;359,8951506;356,2718033;362,4969013;361,1891275;358,4775583;354,6540966;351,1530057;335,6318196;355,9306581;355,7761513;356,5874258;356,0968739;355,1361935;353,5017105;349,8709587;337,6885528
0,041;0,531;0,645;0,591;0,81;0,712;0,437;0,506;0,37;0,295;0,008;0,048;368,3341789;367,348588;367,6574567;367,4779644;366,6816232;364,6054437;359,2101561;344,4286594;406,8831397;404,6238807;405,0180754;404,969479;404,5034461;403,2539088;400,5232614;398,2954604;476,3327707;470,6615125;471,5509559;471,7197417;471,3193797;470,1487767;467,963621;443,9814518;433,056494;432,4404234;432,1553938;431,9633099;431,4983904;431,1168979;429,165295;406,1151523;433,3462396;432,2961395;432,3126234;432,3383205;432,3762629;432,4308498;431,4395037;418,8419505;490,2203801;488,2532374;488,4360921;488,6145221;488,5764253;488,5404381;486,5526586;468,7685036;478,0895901;474,4296682;475,3075498;475,6924861;475,1163141;473,4868905;469,9709098;447,0747485;354,8367741;354,4011957;355,3965278;355,3376863;354,8892718;353,8365698;350,7738532;346,8985167;338,4694147;335,0477827;339,9928978;338,5246115;335,4699646;331,8355542;329,4377209;315,4395776;323,4920158;324,0543503;324,5045059;324,2318787;323,7254302;322,8761846;320,868393;314,774843
0,744;0,803;0,243;0,334;0,064;0,305;0,215;0,42;0,218;0,407;0,64;0,438;312,3534077;311,7140646;312,1759797;312,2940561;312,1014383;311,4224844;309,735493;304,9544745;310,5029471;310,4494293;310,5415673;310,5619558;310,5326636;310,4254958;310,0857324;309,1070959;346,69352;344,3969039;345,0333641;345,2168965;344,9371977;344,181145;343,3611464;335,7350601;347,9075194;346,9938986;346,9343897;346,7994632;345,891995;345,0917062;344,7227095;339,0698306;403,8786692;403,3254489;403,1426058;403,0404416;403,0477205;403,2051515;402,6469346;393,9457816;454,9322735;454,0471105;453,864851;453,6063349;453,6921079;453,9897604;452,9518081;437,1488886;499,3186711;494,4331444;495,7275537;496,2269085;495,9206023;494,764911;491,4751655;467,2864693;426,6100728;421,9565187;425,0666394;425,4884873;424,7758099;422,3368639;415,1392632;405,4285636;362,1292161;357,9782375;365,2201573;363,857351;361,1751102;357,2794499;353,6031805;343,4191494;362,2991515;361,7182377;362,761343;362,1671749;361,0086586;359,113639;355,1883038;341,7023471
0,494;0,156;0,269;0,508;0,349;0,187;0,326;0,571;0,712;0,845;0,764;0,628;330,0945632;329,4426566;330,1893922;330,3355979;329,9090652;328,643012;325,4324455;316,7992903;341,1438898;340,4887298;340,8079318;340,8594622;340,6700107;340,1196656;338,8759868;338,1076147;355,4710436;354,6184043;354,824292;354,8474707;354,7152176;354,3833163;353,817007;347,5364029;396,4255707;394,1871413;393,1052315;391,9038657;390,6484213;389,8107228;389,4353668;375,7140851;458,985481;459,4811965;458,6984537;458,2926828;458,2312753;458,6860276;457,5902026;445,0850967;643,2561255;638,9681292;638,7801897;638,7505566;639,1635643;640,0102363;635,1382562;598,4615079;714,5070266;706,5816904;706,8506381;707,0615679;706,8620854;705,8822859;697,7626393;642,0606262;549,5391716;547,1365571;548,7978277;549,1032315;548,6623109;546,4380197;536,2544253;510,2045416;448,3264487;461,6849598;464,9172805;463,2287426;459,4499789;452,9465808;444,83601;391,0403157;454,5485106;456,0856661;456,6952226;456,196216;454,5006736;450,9697438;441,3556189;411,2589006
0,616;0,329;0,933;0,935;0,661;0,532;0,654;0,413;0,268;0,346;0,583;0,323;357,5421429;355,5901449;356,8713195;357,1165608;356,3062252;354,0060301;348,5550147;333,3282368;377,4389016;375,7312501;376,3600046;376,4646753;376,0726565;374,9792177;372,6541337;371,7845385;429,5775665;425,6589208;426,487354;426,626839;426,138811;424,9198494;423,2367025;405,7012797;419,9770961;418,4913075;418,8836617;419,1572991;419,298624;419,3203207;418,4372813;404,6195405;407,3817552;406,6239487;406,6249246;406,6302686;406,6474119;406,6711691;405,9781841;396,3317939;471,0993731;469,9747035;469,9199877;469,8005525;469,9007203;470,1252315;468,7125997;451,3331446;507,918068;504,3209272;505,1249353;505,4043249;505,0705368;504,0229189;500,6343784;475,6645579;434,9142156;431,4778953;434,1778093;434,5118383;433,7996895;431,3595883;423,6692397;412,2709856;365,3859523;362,7789564;368,62013;367,1686989;364,1424375;359,934874;356,2548745;344,7518604;359,1246619;359,1716001;359,9073118;359,4292305;358,4608704;356,7758174;352,9480413;340,3625459
0,599;0,859;0,382;0,619;0,48;0,638;0,774;0,482;0,479;0,427;0,324;0,091;335,0024621;333,9073892;334,7471937;334,9252836;334,4467327;333,0301755;329,5083854;319,65054;352,5765883;351,3603818;351,8397109;351,93316;351,6551114;350,8631876;349,2026786;349,1840941;431,5788563;425,9415243;427,051171;427,2791349;426,6163183;424,9333911;423,2254027;404,1872741;431,6922904;429,1728214;429,793749;430,0952869;430,0819865;429,8479758;429,1554771;415,9286024;426,2729808;425,292682;425,2456563;425,2196471;425,2325149;425,2868132;424,4443117;413,0616959;525,1654528;522,129815;522,5301717;522,7528948;522,8228113;522,8526732;520,739222;500,2548382;511,7388806;506,1222189;507,3644364;507,8903115;507,3344524;505,6889976;502,0461336;474,822337;385,8815878;383,4067834;385,3232785;385,5404987;385,0043782;383,2812454;377,9744672;371,6687276;338,2554301;334,4524296;338,8312285;337,6722037;335,1421503;331,9986551;330,0481546;324,3947603;326,0994464;326,2197449;326,6506188;326,3676948;325,865721;325,0213195;323,0508552;316,6543613
0,056;0,829;0,799;0,573;0,5;0,577;0,691;0,529;0,581;0,832;0,539;0,817;365,6876771;365,0136477;365,3071774;365,1439559;364,4213414;362,4606802;357,19847;342,8514522;379,3723736;378,3453949;378,4996754;378,4761926;378,277754;377,6796551;376,0552055;372,4519758;444,591903;440,2870411;440,9583679;441,111696;440,8144111;439,9077725;438,2728845;419,6129558;435,614038;433,8620612;434,2143169;434,3205267;434,1704951;433,9946697;432,6609197;415,6861211;441,8758554;440,7138698;440,7446634;440,7761808;440,8232807;440,8927282;439,8052737;426,9476688;612,1976216;608,5922574;608,0070142;607,758316;608,1595333;609,37932;605,9718261;570,6826816;704,2785224;694,855152;695,9302335;696,4130844;695,7920777;693,8355099;685,5318608;629,5432378;512,946546;510,8936658;512,865672;512,9981741;512,3931415;510,3387205;502,1368672;481,6670768;450,3248719;456,8810189;464,9392158;462,9097912;458,444138;451,0673607;440,9429298;382,2910329;463,8300904;464,3742715;465,7737233;464,953413;462,5387994;458,0381849;447,5920735;414,5012056
0,405;0,131;0,228;0,666;0,619;0,668;0,657;0,931;0,674;0,71;0,483;0,642;355,522194;354,9871914;355,9037247;355,9583665;355,2434677;353,3218709;348,2247932;334,6089867;385,645576;384,2594311;384,682202;384,704952;384,3058453;383,2592789;380,9672159;378,780858;485,3360551;480,3631473;480,9106739;480,8136907;480,0482084;478,457751;476,2785231;452,5570852;485,2272831;482,5497751;481,534801;480,6176169;479,3785544;478,4571677;475,3726404;445,5482438;544,1784228;542,4972252;542,3147469;542,1072287;542,0583177;542,19075;539,2445357;513,4670068;644,5946061;640,623544;640,5669831;640,5888484;640,8424432;641,3335068;635,8596519;597,3293874;716,1517046;710,8105762;710,8620544;711,0395099;711,3620917;711,3608601;703,0420314;647,3723934;536,9971025;536,3773116;537,0961154;537,2158882;536,9551124;535,7442947;528,1464481;502,8198735;465,0850041;485,3165114;486,8053342;485,5804561;482,5498483;476,4392026;467,5144883;391,3158681;479,2648086;481,8117444;482,1478642;481,8372816;480,330149;476,5865115;465,3276213;430,7673153
0,88;0,072;0,361;0,975;0,775;0,49;0,559;0,623;0,791;0,782;0,493;0,202;376,5236812;375,2158903;376,6384064;376,8057399;375,7817619;372,9169791;365,8130349;346,8756294;405,7181585;403,9359843;404,5266785;404,5723099;404,0864581;402,7735687;399,8629947;396,8527202;452,6017288;449,7777226;450,1899449;450,1747835;449,7606568;448,8263572;447,0706732;428,7227789;446,0702135;444,5371025;443,8378376;443,2768649;442,5781302;442,1367016;440,0181422;417,9205986;473,8675289;473,7844892;473,4468727;473,0671232;472,9104805;473,0184567;471,351319;455,8269633;667,2237918;662,2943521;662,3111023;662,3999647;662,7771785;663,4421992;657,6733353;618,0491092;719,0712717;713,1635004;713,2323691;713,4260664;713,7998785;713,9363887;705,8773347;649,5425346;504,8660731;503,012705;504,2262223;504,4547023;504,0230182;502,2696836;493,6277771;472,6167331;412,1064019;416,7996095;418,8957872;416,4196084;412,0413322;406,4551862;404,208144;367,2367125;385,3983224;386,489723;386,7935958;386,561328;385,7869194;384,0495312;378,7152383;362,2514667
0,169;0,9;0,817;0,881;0,914;0,828;0,986;0,719;0,59;0,379;0,296;0,157;398,9008931;397,756481;398,2636412;397,9861213;396,8312579;393,8348348;385,92357;364,5402762;436,645297;434,2123506;434,575253;434,500477;434,0062438;432,6599216;429,4017787;424,0347399;528,0770113;521,2094927;522,0377373;522,1564429;521,6209723;520,225359;517,3357078;486,862766;506,3101612;503,7475158;504,0840889;504,2513352;504,2073286;504,1456668;501,1390138;471,9051189;496,5605528;494,9294713;494,956994;494,9992347;495,0594743;495,1356287;493,115326;472,7627308;582,1668928;578,7173267;579,0063696;579,2913695;579,2928202;579,3659521;575,6746132;547,1998324;555,1164419;550,9884464;551,6757898;551,9633235;551,4500982;549,976816;545,2962073;512,4682858;423,1505919;421,5336396;423,3031185;423,4142191;422,7801511;420,8559866;414,5202573;403,9087689;371,7668011;369,6183655;375,2583566;373,2232894;369,0126073;363,7354202;360,1789264;339,3879272;351,8827063;352,5978932;353,2349657;352,8452395;352,0101464;350,5409567;346,9283597;335,6529841
0,534;0,037;0,346;0,83;0,881;0,809;0,83;0,623;0,425;0,556;0,561;0,778;374,2039498;373,5055332;374,6450232;374,6939698;373,7528146;371,2445044;364,6201489;347,0261935;422,705523;420,4799666;421,0804793;421,0960987;420,463631;418,8515339;415,4177788;412,2834719;537,1837704;531,151989;531,7071579;531,5576197;530,6403735;528,7719609;525,7241301;494,7154943;473,849322;472,1595456;472,5632654;472,9562725;473,0692862;473,4014789;470,9447437;446,4587296;464,9059708;463,9360047;463,8985286;463,7611542;463,680698;463,6570818;462,1244985;446,0295059;557,0059174;554,8152635;554,7316898;554,733088;554,8927164;555,1973097;551,7883204;523,1877214;684,0562436;679,5798984;679,678952;679,8458195;680,1341725;680,3920119;673,2458813;623,614993;554,0697457;553,8354171;554,6472064;554,7160142;554,2646203;552,9512217;544,9233494;517,1242697;479,651215;504,5254432;505,9530254;505,1986716;502,7326565;496,8352377;485,7900639;399,7355605;506,6420861;509,6653186;510,1294561;509,7026036;507,9342987;503,4554907;490,3185644;450,5297753
0,495;0,231;0,825;0,073;0,363;0,07;0,283;0,419;0,388;0,452;0,23;0,361;299,8284933;299,7093442;299,8554199;299,8901883;299,8206539;299,5966876;299,0076415;297,5432998;321,6449693;320,6155589;321,0651271;321,1759649;320,9368395;320,2323328;318,9797761;321,3813503;321,9714697;321,7196712;321,8334538;321,8596185;321,814164;321,6796674;321,4311224;318,6343429;353,0470402;351,1817439;351,003095;350,4534867;349,4927777;348,7220058;348,8375303;344,0856635;404,8289919;404,5190995;404,2057096;404,0823567;404,0205311;404,1756179;403,6208019;395,3182379;499,9463514;497,8645464;497,9123483;497,8741632;498,026388;498,3229855;496,613249;478,270652;527,8113996;522,1955958;523,1882029;523,6321539;523,1343739;521,6072203;518,0488577;489,5381131;392,7019188;391,215356;392,6193939;392,7122138;392,3584275;391,1994345;387,2354346;380,1820756;361,6400067;359,7319814;365,0247914;363,8579913;361,5283056;358,0253249;354,2998162;334,3237024;361,9004623;361,8799075;362,6509078;362,1976524;361,1955384;359,4525655;355,5157399;342,3784178
0,985;0,94;0,486;0,706;0,683;0,615;0,679;0,49;0,33;0,522;0,48;0,205;340,1245669;338,7532798;339,7014392;339,9044952;339,3614607;337,7541251;333,8196851;322,758884;368,3958245;366,4018907;367,1135759;367,2611961;366,8506539;365,666982;363,3594788;364,4831257;434,4126539;429,2748679;430,349288;430,5702431;429,9845556;428,4408692;426,6553495;407,4294863;426,3362373;424,495926;424,939125;425,1426814;424,9949216;424,6853307;423,7263553;409,3412169;428,184243;427,2730336;427,2126933;427,1772415;427,1794692;427,2351411;426,3460122;414,6072282;508,6781138;507,0895449;507,051817;506,872409;506,9667096;507,184184;505,1815705;482,8934764;554,2970116;547,5693991;549,1043384;549,7388335;549,1367995;547,2554505;542,4480068;508,8142434;419,3875691;416,0374622;418,6717105;419,0009816;418,3033072;415,9973968;408,9313698;399,4134093;356,5328545;352,5542639;358,4929343;357,0037384;353,7657781;349,5681203;346,479404;337,2855982;344,1995444;344,3485427;345,0144139;344,5906821;343,8044558;342,4829973;339,4555861;329,5707945
0,556;0,78;0,759;0,504;0,309;0,587;0,712;0,493;0,515;0,587;0,455;0,727;326,705846;325,8696766;326,5611218;326,7133847;326,3392213;325,2079662;322,3572047;314,3928852;336,0409178;335,35861;335,6708456;335,731994;335,5637062;335,0666825;333,9629068;333,4857847;413,198834;408,0323629;409,0829367;409,3087074;408,6704968;407,089675;405,5998547;388,9865425;418,8480741;416,3352457;416,8606149;417,0325606;416,7725616;416,353385;415,8204205;404,7255739;430,4868031;429,6570209;429,4370366;429,3363692;429,3299074;429,4873891;428,6801291;417,41195;564,0748549;560,984431;561,1259516;561,0915767;561,2704859;561,6100128;558,7866855;531,9761949;594,009336;586,3600344;587,7415741;588,3311273;587,828122;586,1781837;581,1606084;542,6940565;456,9317875;454,1466494;456,5033852;456,6218039;456,0151762;454,1255217;447,7671112;434,3528475;409,3546597;408,0248541;417,341319;415,4639266;411,8208062;406,0013814;398,9380902;360,9811809;419,1131794;418,4757943;419,9846855;419,2015853;417,1644872;413,6729572;406,3021407;381,5711431
0,974;0,93;0,643;0,769;0,756;0,672;0,415;0,333;0,524;0,394;0,384;0,484;343,0142001;341,3791626;342,3978248;342,6174489;342,0231405;340,2858841;336,119101;324,3242914;373,6836483;371,3419598;372,1476158;372,3191776;371,8625686;370,5255533;367,9986964;369,6195768;442,3367096;436,5391509;437,7937974;438,0646873;437,4257141;435,6986204;433,7018418;412,6048821;405,0255587;404,7870506;404,8122463;404,9465301;404,8860289;404,7473162;403,6066863;387,1527545;393,8413729;393,6234976;393,3665141;393,2372817;393,1773297;393,2526048;392,7792934;385,3251168;535,119546;531,8158924;532,2928166;532,5769924;532,6684927;532,7101342;530,4194576;509,4187437;514,3314106;509,454611;510,5887332;511,0544321;510,6453605;509,3342826;505,8144961;479,1473906;417,7210857;415,1390056;417,4181717;417,5779648;417,0156406;415,2618681;409,7569212;400,2422734;374,8538572;371,5887624;379,1659797;377,6640924;374,6751273;370,2138422;365,6078199;343,3400208;376,1234263;375,7160165;376,85946;376,2363088;374,8807253;372,6058438;367,7993283;351,5871924
0,588;0,94;0,659;0,706;0,683;0,615;0,679;0,49;0,33;0,522;0,48;0,205;340,9457281;339,5842162;340,5290771;340,7248489;340,1644047;338,532348;334,5414113;323,3405419;369,3146781;367,3241081;368,0206713;368,1601205;367,743798;366,5629911;364,2483628;365,2518163;435,3156403;430,1855729;431,2422323;431,4511566;430,8732487;429,3472915;427,5547317;408,2753078;426,7522134;424,9309235;425,372245;425,5792873;425,441283;425,1434606;424,1682501;409,636127;427,9219779;426,9760462;426,9358996;426,913533;426,9247255;426,9768589;426,0938901;414,3487842;505,7241314;504,0888495;504,0686108;503,9042415;504,0039747;504,2229077;502,3363901;480,6391574;549,946515;543,1651392;544,6730093;545,2931903;544,7039017;542,8656531;538,3197854;505,4822494;416,3377108;412,9502163;415,536631;415,8712086;415,2116855;412,9833532;406,0884886;396,8896445;353,9862961;350,0132929;355,5967884;354,2187975;351,2338831;347,3295672;344,4656753;336,2663361;342,8931535;342,9509346;343,5763814;343,1681353;342,4143184;341,1476297;338,2426077;328,6432841
0,056;0,115;0,799;0,573;0,5;0,577;0,691;0,529;0,581;0,832;0,539;0,817;385,7690841;384,9956917;385,0251253;385,0433362;385,0876439;384,8493854;379,9541944;363,908122;394,5606993;393,610672;393,6849036;393,6887778;393,6855781;393,6259274;392,4796701;386,0405364;469,9532233;466,1171813;466,6692361;466,8047087;466,7497674;466,5091995;465,1217897;445,1797678;444,4856623;443,0078524;443,200894;443,2678271;443,2577605;443,4190217;441,6624472;421,514792;439,8900189;438,7909237;438,8073929;438,8423022;438,9004717;438,9827255;437,8768004;425,2042169;587,0102733;584,1096693;584,0175717;583,9012283;584,2378499;585,1148628;581,898041;552,4921664;717,3080197;711,0384272;711,2138845;711,4481042;711,8628121;712,5111757;705,6950588;651,2249573;552,7531933;552,0266251;552,6930113;552,8108689;552,3102998;550,5330281;542,6289894;515,8687578;473,9064846;498,9099678;499,3993645;499,9588563;499,560536;495,9244206;485,3900044;400,9915984;515,2081991;517,6631839;517,7379417;517,5145416;516,1239281;512,0084059;498,7409712;458,6140361
0,954;0,101;0,094;0,426;0,137;0,383;0,53;0,508;0,599;0,856;0,996;0,965;325,9303731;325,5706699;326,2220948;326,3472872;325,9959554;324,9179296;322,0587077;314,3952776;325,1190997;324,9761036;325,0712416;325,0829706;325,0403661;324,8865868;324,3703511;322,700018;391,0074242;388,4727298;388,948471;388,960124;388,420783;387,3256477;386,1633625;374,6020103;419,6579833;417,8692019;417,0477225;416,2697501;415,5907655;415,2215926;414,3113592;399,0543564;446,9744468;447,9391909;447,2954514;446,8688513;446,7827211;447,1483236;445,9911117;434,7488569;616,1641887;612,9582468;612,5418184;612,4080599;612,7721861;613,6541282;609,406663;574,8210046;718,343456;711,2564874;711,5387408;711,7881695;711,968419;711,873971;703,9777741;649,1869869;628,8333393;626,4965226;627,6128285;628,1076579;628,1854261;626,9024681;616,0746423;577,3466088;504,3739575;536,7325669;538,5226024;540,2212102;541,1761316;538,6378825;526,4397172;428,1095637;563,3571407;566,2536169;566,2892387;566,3594777;565,8829404;562,0430911;545,7032;497,7685438
0,962;0,162;0,288;0,065;0,334;0,286;0,109;0,161;0,309;0,554;0,517;0,662;299,4069193;299,3072429;299,4437173;299,4756105;299,4122217;299,2038151;298,6512042;297,2848622;320,7312014;319,7809451;320,2088649;320,313745;320,0813008;319,3983658;318,1906381;320,4370552;353,7016062;351,8413097;352,3793031;352,4844948;352,1724269;351,4023305;350,4883415;342,4240013;339,354285;339,4289996;339,1653664;338,9873287;338,6398993;338,3765743;337,9289162;331,0523986;349,7687204;350,5059595;350,0279161;349,8616695;349,7522071;349,927431;349,9361848;347,379437;487,2065829;486,0236601;485,7057476;485,4474589;485,7120679;486,3822633;485,1199955;466,5268448;578,3543641;572,1710177;573,0642423;573,4321616;573,112655;571,9380089;567,7689674;533,4105092;457,3239279;454,9558423;456,7643591;456,9731559;456,5611931;454,8968463;448,6378855;435,1124995;402,2731846;405,1364759;411,1425302;409,9199408;407,3203639;402,5797985;396,0100486;361,2371238;415,336468;415,149298;416,3328436;415,6868575;413,9477686;410,8096059;403,8154711;380,5983364
